id,title,year,include,reason,reviewer
https://openalex.org/W4387680811,Advancements in AI-driven multilingual comprehension for social robot interactions: An extensive rev,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4402114629,"AI Governance in Healthcare: Best Practices, Solutions, and Unresolved Issues",2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4390404794,The Vanguard of Psychiatry: Artificial Intelligence as a Catalyst for Change,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W2604497773,Fifth special issue on knowledge discovery and business intelligence,2020,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4394962090,Artificial intelligence in medicine: A primer and recommendation,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4387996883,How Automation and ChatGPT Will Affect Competency Definitions and Assessment Tools,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W2956328439,A System of Associated Intelligent Integration for Human State Estimation,2019,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4401690668,Enhancing image caption generation through context-aware attention mechanism,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4388483413,Modeling Programmer Attention as Scanpath Prediction,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4401554732,"Natural Language Processing: Basics, Challenges, and Clustering Applications",2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4389565395,Comparative Analysis for Open-Source Large Language Models,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4391944095,Network Formation and Dynamics Among Multi-LLMs,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4384807571,The impact of automation frameworks on today's data science competencies,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4400995614,How to use AI to shape efficient digital and omnichannel experiences,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4392343028,A Review on Speech-to-Text,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4387656005,Beyond the Hype—The Actual Role and Risks of AI in Today’s Medical Practice: Comparative-Approach St,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4393302633,Voice Cloning for Low‐Resource Languages,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4403822846,LLMs and Diffusion Models in UI/UX: Advancing Human-Computer Interaction and Design,2024,True,[R1-Strict] AI + human aspects (interaction/ethics),Reviewer_1_Strict
https://openalex.org/W2998302663,Emotion-Aware and Human-Like Autonomous Agents,2019,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4394911406,OpenAI-Enhanced Personal Desktop Assistant: A Revolution in Human-Computer Interaction,2024,True,[R1-Strict] AI + human aspects (interaction/ethics),Reviewer_1_Strict
https://openalex.org/W4391664805,Social Innovation in the Algorithmic Mind: Navigating the Psychological Landscape of Artificial Inte,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4401389494,The problem of alignment,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3093109530,"Conversational System, Intelligent Virtual Assistant (IVA) Named DIVA Using Raspberry Pi",2020,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4389494575,Unveiling the Effects of LLMs: Shifting UGC Contribution in an Online Coding Community,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4392639990,System software architecture for advancing human robot interaction by cloud services and multi-robot,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4403232107,Mental health chatbot therapist,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4391013380,Remote Sensing ChatGPT: Solving Remote Sensing Tasks with ChatGPT and Visual Models,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4362685156,Fundamentals of Natural Language Processing,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4401919332,Unveiling AI's Accent in Spoken English Education,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4391267397,ORTHO AI : The Dawn Of A New Era: Artificial Intelligence In Orthopaedics,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4402420511,Research on enhancing human-machine interaction in medical exoskeleton devices through the integrati,2024,True,[R1-Strict] AI + human aspects (interaction/ethics),Reviewer_1_Strict
https://openalex.org/W2959153027,Attempts to Leverage Interaction Design to Mimic Emotional Care and Empathy-Based Feedback on Smart ,2019,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3007166662,"Editorial: AI for Robot Modeling, Path Planning, and Intelligent Control",2020,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W3096338191,Assessing perspectives on artificial intelligence applications to gastroenterology,2020,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4379792608,Some Prognostications: Artificial Intelligence and Accounting,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4385889974,CALYPSO: LLMs as Dungeon Masters' Assistants,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4392502478,Automating Government Response to Citizens’ Questions: A Large Language Model-Based Question-Answeri,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W2790477128,Automation Intent Inference Using the GFHMM for Flight Deck Mode Confusion Detection,2018,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4400259901,Current opinions on large cellular models,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4385264365,Can Artificial Intelligence Be My Coauthor?,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W3126016486,Ethical Challenges in the Use of Iot in Education: On the Path to Personalization,2020,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3129661769,An Industrial Distributed Network of Intelligent Robotic Security Guards Based on the Internet of Ro,2021,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4281720396,Accurate Prediction of Virus-Host Protein-Protein Interactions via a Siamese Neural Network Using De,2022,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W2754764816,Using NLU in Context for Question Answering: Improving on Facebook's bAbI Tasks,2017,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4378085172,Audio and Text-Based Emotion Recognition System Using Deep Learning,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3177698289,SocialAI: Benchmarking Socio-Cognitive Abilities in Deep Reinforcement Learning Agents,2021,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4396691800,Common-sense attributions of AI agency,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4391631460,Beyond Text: Utilizing Vocal Cues to Improve Decision Making in LLMs for Robot Navigation Tasks,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W3016413327,Puhekaverina botti,2020,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4402950127,Illuminate a Novel Approach for Depression Detection with Explainable Analysis and Proactive Therapy,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4394869294,Process over product,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W2547794252,Is Sanskrit the most suitable language for natural language processing,2016,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3109130608,Machine Learning in Emergency Medicine: Keys to Future Success,2020,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4400381032,AI translation and intercultural communication: New questions for a new field of research,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4403851793,Customizing Generated Signs and Voices of AI Avatars: Deaf-Centric Mixed-Reality Design for Deaf-Hea,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W3213844349,THE RELEVANCE OF INTIMACY WITH MY INTELLIGENT VIRTUAL ASSISTANT,2021,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W3110794707,Applications of Artificial Intelligence in Biomedical Engineering,2020,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4404210652,Personalized Emotion Detection Adapting Models to Individual Emotional Expressions,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4380356532,CHATGTP AND ITS INFLUENCE ON MODERN HIGHER EDUCATION,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4388545747,Cognitive Robotics: Integrating Artificial Intelligence and Embodied Intelligence for Advanced Probl,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4400282832,Toward Automated Knowledge Discovery in Case-Based Reasoning,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4399168879,Effective documentation practices for enhancing user interaction through GPT-powered conversational ,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4404346724,Simulating User Agents for Embodied Conversational-AI,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4281821468,"AI in Pharmacy, Herbal Medicine and Drug Delivery: A Sci-fi or a Reality",2022,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4403703650,DrugAgent: Multi-Agent Large Language Model-Based Reasoning for Drug-Target Interaction Prediction,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4391265952,Deception Detection in the Digital Age: Pioneering Linguistics and Vision,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3165519516,Introducing the Talk Markup Language (TalkML):Adding a little social intelligence to industrial spee,2021,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4389635932,AI Based Computer Assistant using Python,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4400495973,INTEGRATİON OF ARTİFİCİAL INTELLİGENCE (AI) İN TASK MANAGEMENT SYSTEMS,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W3042301183,The Artist in the Machine: The World of AI-Powered Creativity by Arthur I. Miller,2020,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W3165689925,To whom to explain and what? : Systematic literature review on empirical studies on Explainable Arti,2021,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4211202355,APPLICATIONS OF NATURAL LANGUAGE PROCESSING IN ECONOMICS AND FINANCE,2021,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4400504814,From script to screen,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4391700272,Bedside Manners and Artificial Intelligence,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4400019142,Conversational AI for Healthcare to Improve Member Efficiency,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W3208340406,Designing an Intelligent Agents for E-Bookstore System Web-Based System,2021,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4394759370,Impact of Democratizing Artificial Intelligence: Using ChatGPT in Medical Education and Training,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4391877634,Machine Learning Approach for Ambiguity Detection in Social Media Context,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W3010809871,Library Automation Using Artificial Intelligence,2019,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W2994819791,Mirr-Active An Aritificially Intelligent Interactive Mirror,2018,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4383616714,Observations of Caregivers of Persons with Dementia: A Qualitative Study to Assess the Feasibility o,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4385738865,A sensemaking system for grouping and suggesting stories from multiple affective viewpoints in museu,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4385727318,Artificial Intelligence in Fashion Design and IPRS,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W3153804499,Exploring the use of artificial intelligent systems in STEM classrooms,2021,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4388660595,CHOM5KY vs. CHOMSKY,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4398238730,Embracing artificial intelligence design for better radiopharmaceuticals,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4382645022,Explaining algorithmic decisions: design guidelines for explanations in User Interfaces,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4403888240,AutoPenBench: Benchmarking Generative Agents for Penetration Testing,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4400835953,EXPLORING THE GLOBAL IMPACT OF CHATGPT IN HIGHER EDUCATION FROM STUDENTS PERSPECTIVE,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4385880312,Can LLMs improve existing scenario of healthcare?,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4384344100,The fundamental importance of exploring the risks alongside the benefits of artificial intelligence,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W2903793743,Analogy Search Engine: Finding Analogies in Cross-Domain Research Papers,2018,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4401232743,Using conversant artificial intelligence to improve diagnostic reasoning: ready for prime time?,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4320914652,Interaction Metrics Projects for Human Computer Interaction,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4386905470,Artificial Intelligence’s Leap Into Emergency Medicine: The Promise and Pitfalls of ChatGPT,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4404217403,Artificial Intelligent Branching Simulations (AIBS) in Critical Care Neonatal Nursing,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4399904126,Exploring the Integration of Artificial Intelligence in Cardiovascular Medical Education: Unveiling ,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4402210477,Intelligence artificielle : Enjeux et risques pour la traduction,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3156244737,Post-COVID-19 Mental Health Service Delivery in India,2021,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4387739532,Exploring the climate change discourse on Chinese social media and the role of social bots,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4391566233,Special Issue: Extended Reality in Design and Manufacturing,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4399785904,Science or science‐fiction? Playing with <scp>ChatGPT</scp> to predict the future of the aquafeed in,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4405711371,"Assessment of Chat-GPT, Gemini, and Perplexity in Principle of Research Publication: A Comparative S",2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4391279329,Conversational AI Applications in Ed‐Tech Industry,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W3007203891,Third special issue on knowledge discovery and business intelligence,2017,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4399490180,"An editorial on myopia control, mainly written by ChatGPT",2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4389958680,Foreword: The Next Era of Assessment and Precision Education,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4327713380,What Do We Critique When We Critique Technology?,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3005452682,Artificial Life Next Generation Perspectives: Echoes from the 2018 Conference in Tokyo,2020,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4320709658,Editorial: The continued importance of mental health nurses engaging with social media and related e,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W2766707476,The Origins of the BRAIN Initiative: A Personal Journey,2017,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W2982383833,Welcome to Cognitive Science: The Once and Future Multidisciplinary Society,2019,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4391279465,Risks for Conversational AI Security,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W3207154091,"Editorial Comment: On the Possibilities of AI, Performance Studies, and Digital Cohabitation",2021,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W2409158456,Glycobiology to the rescue !,2016,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4386769553,From drumbeating to marching: Assessing non-state and subnational climate action using data,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4394725296,"Role of ChatGPT 3.5 in emergency radiology, with a focus on cardiothoracic emergencies: Proof with e",2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4391481180,Guest Editorial: Advances in AI‐assisted radar sensing applications,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4321351395,Building with/on Howard T. Odum’s theory of information,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4407172443,APPLICATION OF ANTHROPOMORPHIC DESIGN IN CHATBOT DIGITAL AVATARS: A COMPARATIVE ANALYSIS OF ABSTRACT,2024,True,[R1-Strict] Has anthropomorphism + AI,Reviewer_1_Strict
https://openalex.org/W2890253173,The Lost Combinator,2018,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4399467641,Conversational AI: Enhancing Customer Engagement and Support,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4391280504,Extracting and Analyzing Factors to Identify the Malicious Conversational AI Bots on Twitter,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4404098460,Ethical Considerations in Human-Centered AI: Advancing Oncology Chatbots Through Large Language Mode,2024,True,[R1-Strict] AI + human aspects (interaction/ethics),Reviewer_1_Strict
https://openalex.org/W4388470113,Personal Reflections on Technologies and the Study of African Art,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W2963697137,Some Thoughts About Artificial Intelligence,2019,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4396556362,UTILISATION OF LARGE LANGUAGE MODELS BASED CHATBOTS IN SCIENTIFIC AND PEDAGOGICAL ACTIVITIES OF UNIV,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4400567225,The investigation of symptom to disease chatbot based on LLAMA-2,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4399939942,Building Empathic Chabot using LSTM and NLP,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4402551260,Defoe and the Chatbot: The Emotional Avoidance of Predictive Prose,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4392231231,Exploring the Capabilities of ChatGPT in Women’s Health,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4292002556,Using Luong's attention mechanism and simple classifiers to make people overcome psychological illne,2022,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3122897554,Anthropology in the Consulting Room: An Interview with Salma Siddique by Virginia R. Dominguez,2021,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4396723724,A STUDY AND ANALYSIS ON CHATBOTS FOR BUSINESSES USING BOTSIFY,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4382196808,The Future Is Furby,2023,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4393522951,Campus Companion : Creating a Supportive Chat – Assistant for Students,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4246987230,Leveraging Prebuilt Models as a Service,2020,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4401335243,ChatGPT: Enabling human-like conversations and shaping the future of language processing,2024,True,[R1-Strict] Has anthropomorphism + AI,Reviewer_1_Strict
https://openalex.org/W1674832005,Computational abstraction towards a theory of the brain,2015,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W2912133098,"Response to Letter to the Editor on ""Machine Learning and Primary Total Knee Arthroplasty: Patient F",2019,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4381514068,SPECIFIC PURPOSE PRE-TRAINED CHATBOT FOR ENTERPRISE RELIABILITY ENGINEERING,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4401611362,Trust in the Machine,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4385766197,The Impact of LLM-Based AI Chatbots on Industrial Structure: A Marcusean Perspective,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4399577519,The Evolution and Impact of Large Language Models in Artificial Intelligence,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4402519506,Fostering Natural Conversation in Large Language Models with NICO: a Natural Interactive COnversatio,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4391443908,Enhancing Customer Service with ChatGPT Transforming the Way Businesses Interact with Customers,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4392916957,Artificial Intelligence and Specific Yogic Asana and their Correlation for Human Society,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4399917871,Exploring Interactive 3D Human Models: Integrating Conventional AI Techniques for Enhanced User Expe,2024,True,[R1-Strict] AI + human aspects (interaction/ethics),Reviewer_1_Strict
https://openalex.org/W4401391066,Exploring the Role of AI Platforms in Improving English-Speaking Skills in Malaysian Higher Educatio,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4396814367,Policy Learning with a Language Bottleneck,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4405726714,Social and Emotional Interactions for AI,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W2950671068,Integration of spoken dialogue system and ubiquitous computing,2019,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4403110299,Security testing of human-interactive systems,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4360978655,DECI: A Tutorial on Designing Effective Conversational Interfaces,2023,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4401889108,Lost in Translation: Addressing the ecological validity of agent-based models of communication emerg,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4399591602,EMOSPHERE: A PROPOSED CONCEPT OF EMOTION DETECTION USING NATURAL LANGUAGE PROCESSING,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4405084551,Artificial Intelligence and Communication Bridging the Gap Between Human and Machine Dialogue,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4401882428,Unleashing Creativity in Natural Language,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4399405984,A Review of Artificial Emotional Intelligence for Human-Computer Interactions,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4399115805,Attaining Human`s Desirable Outcomes in Human-AI Interaction via Structural Causal Games,2024,True,[R1-Strict] AI + human aspects (interaction/ethics),Reviewer_1_Strict
https://openalex.org/W4393924501,Humane Speech Synthesis through Zero-Shot Emotion and Disfluency Generation,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4399775455,Fostering Sustainability in the Early Stages of the Architectural Design process: a Creative Explora,2024,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
https://openalex.org/W4400667785,IDAT: A Multi-Modal Dataset and Toolkit for Building and Evaluating Interactive Task-Solving Agents,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4287198472,SocialAI 0.1: Towards a Benchmark to Stimulate Research on Socio-Cognitive Abilities in Deep Reinfor,2021,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4401398594,Consequentialism and the ideal theory debate in political philosophy,2024,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3188627901,Interactional Slingshots: Providing Support Structure to User Interactions in Hybrid Intelligence Sy,2020,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4390307198,LLM-SAP: Large Language Models Situational Awareness Based Planning,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4387963698,CycleAlign: Iterative Distillation from Black-box LLM to White-box Models for Better Human Alignment,2023,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W3217753270,A Design Pattern Language for Hybrid Intelligent Teams,2021,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W3190680585,Cognitive and computational building blocks for more human-like language in machines,2020,False,[R1-Strict] No AI/ML component,Reviewer_1_Strict
https://openalex.org/W4403479295,InsideOut: Unifying Emotional LLMs to Foster Empathy,2024,False,[R3-Resolved] Insufficient strong indicators,Reviewer_3_Tiebreaker
https://openalex.org/W4225778060,Artificial Intelligence in Education Using Gaming and Automatization with Courses and Outcomes Mappi,2022,False,[R1-Strict] Missing core anthropomorphism concepts,Reviewer_1_Strict
