id,doi,title,year,authors,abstract,source,query_used
http://arxiv.org/abs/2412.01978v1,,Human-centred test and evaluation of military AI,2024,"David Helmer, Michael Boardman, S. Kate Conroy, Adam J. Hepworth, Manoj Harjani","The REAIM 2024 Blueprint for Action states that AI applications in the military domain should be ethical and human-centric and that humans must remain responsible and accountable for their use and effects. Developing rigorous test and evaluation, verification and validation (TEVV) frameworks will contribute to robust oversight mechanisms. TEVV in the development and deployment of AI systems needs to involve human users throughout the lifecycle. Traditional human-centred test and evaluation metho",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2510.06224v1,,Exploring Human-AI Collaboration Using Mental Models of Early Adopters of Multi-Agent Generative AI Tools,2025,"Suchismita Naik, Austin L. Toombs, Amanda Snellinger, Scott Saponas, Amanda K. Hall","With recent advancements in multi-agent generative AI (Gen AI), technology organizations like Microsoft are adopting these complex tools, redefining AI agents as active collaborators in complex workflows rather than as passive tools. In this study, we investigated how early adopters and developers conceptualize multi-agent Gen AI tools, focusing on how they understand human-AI collaboration mechanisms, general collaboration dynamics, and transparency in the context of AI tools. We conducted semi",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2505.20011v3,,The Many Challenges of Human-Like Agents in Virtual Game Environments,2025,"Maciej Swiechowski, Dominik Slezak","Human-like agents are an increasingly important topic in games and beyond. Believable non-player characters enhance the gaming experience by improving immersion and providing entertainment. They also offer players the opportunity to engage with AI entities that can function as opponents, teachers, or cooperating partners. Additionally, in games where bots are prohibited -- and even more so in non-game environments -- there is a need for methods capable of identifying whether digital interactions",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2510.15905v2,,"""She's Like a Person but Better"": Characterizing Companion-Assistant Dynamics in Human-AI Relationships",2025,"Aikaterina Manoli, Janet V. T. Pauketat, Ali Ladak, Hayoun Noh, Angel Hsing-Chi Hwang","Large language models are increasingly used for both task-based assistance and social companionship, yet research has typically focused on one or the other. Drawing on a survey (N = 204) and 30 interviews with high-engagement ChatGPT and Replika users, we characterize digital companionship as an emerging form of human-AI relationship. With both systems, users were drawn to humanlike qualities, such as emotional resonance and personalized responses, and non-humanlike qualities, such as constant a",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2308.02541v1,,Towards More Human-like AI Communication: A Review of Emergent Communication Research,2023,Nicolo' Brandizzi,"In the recent shift towards human-centric AI, the need for machines to accurately use natural language has become increasingly important. While a common approach to achieve this is to train large language models, this method presents a form of learning misalignment where the model may not capture the underlying structure and reasoning humans employ in using natural language, potentially leading to unexpected or unreliable behavior. Emergent communication (Emecom) is a field of research that has ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2506.10249v2,,Extended Creativity: A Conceptual Framework for Understanding Human-AI Creative Relations,2025,"Andrea Gaggioli, Sabrina Bartolotta, Andrea Ubaldi, Katusha Gerardini, Eleonora Diletta Sarcinella","Artificial Intelligence holds significant potential to enhance human creativity. However, achieving this vision requires a clearer understanding of how such enhancement can be effectively realized. Drawing on a relational and distributed cognition perspective, we identify three fundamental modes by which AI can support and shape creative processes: Support, where AI acts as a tool; Synergy, where AI and humans collaborate in complementary ways; and Symbiosis, where human and AI cognition become ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2207.02996v1,,Team Learning as a Lens for Designing Human-AI Co-Creative Systems,2022,"Frederic Gmeiner, Kenneth Holstein, Nikolas Martelaro","Generative, ML-driven interactive systems have the potential to change how people interact with computers in creative processes - turning tools into co-creators. However, it is still unclear how we might achieve effective human-AI collaboration in open-ended task domains. There are several known challenges around communication in the interaction with ML-driven systems. An overlooked aspect in the design of co-creative systems is how users can be better supported in learning to collaborate with s",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/1906.01148v1,,A Case for Backward Compatibility for Human-AI Teams,2019,"Gagan Bansal, Besmira Nushi, Ece Kamar, Dan Weld, Walter Lasecki","AI systems are being deployed to support human decision making in high-stakes domains. In many cases, the human and AI form a team, in which the human makes decisions after reviewing the AI's inferences. A successful partnership requires that the human develops insights into the performance of the AI system, including its failures. We study the influence of updates to an AI system in this setting. While updates can increase the AI's predictive performance, they may also lead to changes that are ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2208.07960v1,,Advancing Human-AI Complementarity: The Impact of User Expertise and Algorithmic Tuning on Joint Decision Making,2022,"Kori Inkpen, Shreya Chappidi, Keri Mallari, Besmira Nushi, Divya Ramesh","Human-AI collaboration for decision-making strives to achieve team performance that exceeds the performance of humans or AI alone. However, many factors can impact success of Human-AI teams, including a user's domain expertise, mental models of an AI system, trust in recommendations, and more. This work examines users' interaction with three simulated algorithmic models, all with similar accuracy but different tuning on their true positive and true negative rates. Our study examined user perform",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2308.16785v2,,Agent Teaming Situation Awareness (ATSA): A Situation Awareness Framework for Human-AI Teaming,2023,"Qi Gao, Wei Xu, Mowei Shen, Zaifeng Gao","The rapid advancements in artificial intelligence (AI) have led to a growing trend of human-AI teaming (HAT) in various fields. As machines continue to evolve from mere automation to a state of autonomy, they are increasingly exhibiting unexpected behaviors and human-like cognitive/intelligent capabilities, including situation awareness (SA). This shift has the potential to enhance the performance of mixed human-AI teams over all-human teams, underscoring the need for a better understanding of t",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2510.26069v1,,Interaction-Augmented Instruction: Modeling the Synergy of Prompts and Interactions in Human-GenAI Collaboration,2025,"Leixian Shen, Yifang Wang, Huamin Qu, Xing Xie, Haotian Li","Text prompt is the most common way for human-generative AI (GenAI) communication. Though convenient, it is challenging to convey fine-grained and referential intent. One promising solution is to combine text prompts with precise GUI interactions, like brushing and clicking. However, there lacks a formal model to model synergistic designs between prompts and interactions, hindering their comparison and innovation. To fill this gap, via an iterative and deductive process, we develop the Interactio",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2205.00072v1,,Doubting AI Predictions: Influence-Driven Second Opinion Recommendation,2022,"Maria De-Arteaga, Alexandra Chouldechova, Artur Dubrawski","Effective human-AI collaboration requires a system design that provides humans with meaningful ways to make sense of and critically evaluate algorithmic recommendations. In this paper, we propose a way to augment human-AI collaboration by building on a common organizational practice: identifying experts who are likely to provide complementary opinions. When machine learning algorithms are trained to predict human-generated assessments, experts' rich multitude of perspectives is frequently lost i",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2504.03105v1,,Symbiotic AI: Augmenting Human Cognition from PCs to Cars,2025,"Riccardo Bovo, Karan Ahuja, Ryo Suzuki, Mustafa Doga Dogan, Mar Gonzalez-Franco","As AI takes on increasingly complex roles in human-computer interaction, fundamental questions arise: how can HCI help maintain the user as the primary agent while augment human cognition and intelligence? This paper suggests questions to guide researchers in considering the implications for agency, autonomy, the augmentation of human intellect, and the future of human-AI synergies. We observe a key paradigm shift behind the transformation of HCI, shifting from explicit command-and-control model",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2206.00474v1,,Towards Responsible AI: A Design Space Exploration of Human-Centered Artificial Intelligence User Interfaces to Investigate Fairness,2022,"Yuri Nakao, Lorenzo Strappelli, Simone Stumpf, Aisha Naseer, Daniele Regoli","With Artificial intelligence (AI) to aid or automate decision-making advancing rapidly, a particular concern is its fairness. In order to create reliable, safe and trustworthy systems through human-centred artificial intelligence (HCAI) design, recent efforts have produced user interfaces (UIs) for AI experts to investigate the fairness of AI models. In this work, we provide a design space exploration that supports not only data scientists but also domain experts to investigate AI fairness. Usin",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2504.18759v1,,Beyond Isolation: Towards an Interactionist Perspective on Human Cognitive Bias and AI Bias,2025,Nick von Felten,"Isolated perspectives have often paved the way for great scientific discoveries. However, many breakthroughs only emerged when moving away from singular views towards interactions. Discussions on Artificial Intelligence (AI) typically treat human and AI bias as distinct challenges, leaving their dynamic interplay and compounding potential largely unexplored. Recent research suggests that biased AI can amplify human cognitive biases, while well-calibrated systems might help mitigate them. In this",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2503.15490v2,,Toward a Human-AI Task Tensor: A Taxonomy for Organizing Work in the Age of Generative AI,2025,"Anil R. Doshi, Alastair Moore","We introduce a framework for understanding the impact of generative AI on human work, which we call the human-AI task tensor. A tensor is a structured framework that organizes tasks along multiple interdependent dimensions. Our human-AI task tensor introduces a systematic approach to studying how humans and AI interact to perform tasks, and has eight dimensions: task definition, AI contribution, interaction modality, audit requirement, output definition, decision-making authority, AI structure, ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2411.06336v1,,Balancing Power and Ethics: A Framework for Addressing Human Rights Concerns in Military AI,2024,"Mst Rafia Islam, Azmine Toushik Wasi","AI has made significant strides recently, leading to various applications in both civilian and military sectors. The military sees AI as a solution for developing more effective and faster technologies. While AI offers benefits like improved operational efficiency and precision targeting, it also raises serious ethical and legal concerns, particularly regarding human rights violations. Autonomous weapons that make decisions without human input can threaten the right to life and violate internati",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2304.00416v1,,Towards Healthy AI: Large Language Models Need Therapists Too,2023,"Baihan Lin, Djallel Bouneffouf, Guillermo Cecchi, Kush R. Varshney","Recent advances in large language models (LLMs) have led to the development of powerful AI chatbots capable of engaging in natural and human-like conversations. However, these chatbots can be potentially harmful, exhibiting manipulative, gaslighting, and narcissistic behaviors. We define Healthy AI to be safe, trustworthy and ethical. To create healthy AI systems, we present the SafeguardGPT framework that uses psychotherapy to correct for these harmful behaviors in AI chatbots. The framework in",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2508.16609v1,,Social Identity in Human-Agent Interaction: A Primer,2025,Katie Seaborn,"Social identity theory (SIT) and social categorization theory (SCT) are two facets of the social identity approach (SIA) to understanding social phenomena. SIT and SCT are models that describe and explain how people interact with one another socially, connecting the individual to the group through an understanding of underlying psychological mechanisms and intergroup behaviour. SIT, originally developed in the 1970s, and SCT, a later, more general offshoot, have been broadly applied to a range o",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2211.01602v2,,Optimal Behavior Prior: Data-Efficient Human Models for Improved Human-AI Collaboration,2022,"Mesut Yang, Micah Carroll, Anca Dragan","AI agents designed to collaborate with people benefit from models that enable them to anticipate human behavior. However, realistic models tend to require vast amounts of human data, which is often hard to collect. A good prior or initialization could make for more data-efficient training, but what makes for a good prior on human behavior? Our work leverages a very simple assumption: people generally act closer to optimal than to random chance. We show that using optimal behavior as a prior for ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2112.12387v1,,Human-AI Collaboration for UX Evaluation: Effects of Explanation and Synchronization,2021,"Mingming Fan, Xianyou Yang, Tsz Tung Yu, Vera Q. Liao, Jian Zhao","Analyzing usability test videos is arduous. Although recent research showed the promise of AI in assisting with such tasks, it remains largely unknown how AI should be designed to facilitate effective collaboration between user experience (UX) evaluators and AI. Inspired by the concepts of agency and work context in human and AI collaboration literature, we studied two corresponding design factors for AI-assisted UX evaluation: explanations and synchronization. Explanations allow AI to further i",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2205.05126v2,,A Meta-Analysis of the Utility of Explainable Artificial Intelligence in Human-AI Decision-Making,2022,"Max Schemmer, Patrick Hemmer, Maximilian Nitsche, Niklas Kühl, Michael Vössing","Research in artificial intelligence (AI)-assisted decision-making is experiencing tremendous growth with a constantly rising number of studies evaluating the effect of AI with and without techniques from the field of explainable AI (XAI) on human decision-making performance. However, as tasks and experimental setups vary due to different objectives, some studies report improved user decision-making performance through XAI, while others report only negligible effects. Therefore, in this article, ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2508.13285v1,,Towards Human-AI Complementarity in Matching Tasks,2025,"Adrian Arnaiz-Rodriguez, Nina Corvelo Benz, Suhas Thejaswi, Nuria Oliver, Manuel Gomez-Rodriguez","Data-driven algorithmic matching systems promise to help human decision makers make better matching decisions in a wide variety of high-stakes application domains, such as healthcare and social service provision. However, existing systems are not designed to achieve human-AI complementarity: decisions made by a human using an algorithmic matching system are not necessarily better than those made by the human or by the algorithm alone. Our work aims to address this gap. To this end, we propose co",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2501.00078v1,,Human-like Bots for Tactical Shooters Using Compute-Efficient Sensors,2024,"Niels Justesen, Maria Kaselimi, Sam Snodgrass, Miruna Vozaru, Matthew Schlegel","Artificial intelligence (AI) has enabled agents to master complex video games, from first-person shooters like Counter-Strike to real-time strategy games such as StarCraft II and racing games like Gran Turismo. While these achievements are notable, applying these AI methods in commercial video game production remains challenging due to computational constraints. In commercial scenarios, the majority of computational resources are allocated to 3D rendering, leaving limited capacity for AI methods",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2510.25016v1,,Towards Human-AI Synergy in Requirements Engineering: A Framework and Preliminary Study,2025,"Mateen Ahmed Abbasi, Petri Ihantola, Tommi Mikkonen, Niko Mäkitalo","The future of Requirements Engineering (RE) is increasingly driven by artificial intelligence (AI), reshaping how we elicit, analyze, and validate requirements. Traditional RE is based on labor-intensive manual processes prone to errors and complexity. AI-powered approaches, specifically large language models (LLMs), natural language processing (NLP), and generative AI, offer transformative solutions and reduce inefficiencies. However, the use of AI in RE also brings challenges like algorithmic ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2206.13202v2,,Human-AI Collaboration in Decision-Making: Beyond Learning to Defer,2022,"Diogo Leitão, Pedro Saleiro, Mário A. T. Figueiredo, Pedro Bizarro","Human-AI collaboration (HAIC) in decision-making aims to create synergistic teaming between human decision-makers and AI systems. Learning to defer (L2D) has been presented as a promising framework to determine who among humans and AI should make which decisions in order to optimize the performance and fairness of the combined system. Nevertheless, L2D entails several often unfeasible requirements, such as the availability of predictions from humans for every instance or ground-truth labels that",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2209.11812v5,,"Explanations, Fairness, and Appropriate Reliance in Human-AI Decision-Making",2022,"Jakob Schoeffer, Maria De-Arteaga, Niklas Kuehl","In this work, we study the effects of feature-based explanations on distributive fairness of AI-assisted decisions, specifically focusing on the task of predicting occupations from short textual bios. We also investigate how any effects are mediated by humans' fairness perceptions and their reliance on AI recommendations. Our findings show that explanations influence fairness perceptions, which, in turn, relate to humans' tendency to adhere to AI recommendations. However, we see that such explan",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2308.12194v2,,Inferring Human Intentions from Predicted Action Probabilities,2023,"Lei Shi, Paul-Christian Bürkner, Andreas Bulling",Predicting the next action that a human is most likely to perform is key to human-AI collaboration and has consequently attracted increasing research interests in recent years. An important factor for next action prediction are human intentions: If the AI agent knows the intention it can predict future actions and plan collaboration more effectively. Existing Bayesian methods for this task struggle with complex visual input while deep neural network (DNN) based methods do not provide uncertainty,arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2301.05578v1,,Toward General Design Principles for Generative AI Applications,2023,"Justin D. Weisz, Michael Muller, Jessica He, Stephanie Houde","Generative AI technologies are growing in power, utility, and use. As generative technologies are being incorporated into mainstream applications, there is a need for guidance on how to design those applications to foster productive and safe use. Based on recent research on human-AI co-creation within the HCI and AI communities, we present a set of seven principles for the design of generative AI applications. These principles are grounded in an environment of generative variability. Six princip",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2510.07321v1,,"How human is the machine? Evidence from 66,000 Conversations with Large Language Models",2025,"Antonios Stamatogiannakis, Arsham Ghodsinia, Sepehr Etminanrad, Dilney Gonçalves, David Santos","When Artificial Intelligence (AI) is used to replace consumers (e.g., synthetic data), it is often assumed that AI emulates established consumers, and more generally human behaviors. Ten experiments with Large Language Models (LLMs) investigate if this is true in the domain of well-documented biases and heuristics. Across studies we observe four distinct types of deviations from human-like behavior. First, in some cases, LLMs reduce or correct biases observed in humans. Second, in other cases, L",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2503.15498v1,,Revival: Collaborative Artistic Creation through Human-AI Interactions in Musical Creativity,2025,"Keon Ju M. Lee, Philippe Pasquier, Jun Yuri","Revival is an innovative live audiovisual performance and music improvisation by our artist collective K-Phi-A, blending human and AI musicianship to create electronic music with audio-reactive visuals. The performance features real-time co-creative improvisation between a percussionist, an electronic music artist, and AI musical agents. Trained in works by deceased composers and the collective's compositions, these agents dynamically respond to human input and emulate complex musical styles. An",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2504.13684v1,,Intelligent Interaction Strategies for Context-Aware Cognitive Augmentation,2025," Xiangrong,  Zhu, Yuan Xu, Tianjian Liu, Jingwei Sun","Human cognition is constrained by processing limitations, leading to cognitive overload and inefficiencies in knowledge synthesis and decision-making. Large Language Models (LLMs) present an opportunity for cognitive augmentation, but their current reactive nature limits their real-world applicability. This position paper explores the potential of context-aware cognitive augmentation, where LLMs dynamically adapt to users' cognitive states and task environments to provide appropriate support. Th",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2412.09867v1,,Human-Like Embodied AI Interviewer: Employing Android ERICA in Real International Conference,2024,"Zi Haur Pang, Yahui Fu, Divesh Lala, Mikey Elmers, Koji Inoue","This paper introduces the human-like embodied AI interviewer which integrates android robots equipped with advanced conversational capabilities, including attentive listening, conversational repairs, and user fluency adaptation. Moreover, it can analyze and present results post-interview. We conducted a real-world case study at SIGDIAL 2024 with 42 participants, of whom 69% reported positive experiences. This study demonstrated the system's effectiveness in conducting interviews just like a huma",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2504.15801v1,,A closer look at how large language models trust humans: patterns and biases,2025,"Valeria Lerman, Yaniv Dover","As large language models (LLMs) and LLM-based agents increasingly interact with humans in decision-making contexts, understanding the trust dynamics between humans and AI agents becomes a central concern. While considerable literature studies how humans trust AI agents, it is much less understood how LLM-based agents develop effective trust in humans. LLM-based agents likely rely on some sort of implicit effective trust in trust-related contexts (e.g., evaluating individual loan applications) to",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2511.04195v1,,Computational Turing Test Reveals Systematic Differences Between Human and AI Language,2025,"Nicolò Pagan, Petter Törnberg, Christopher A. Bail, Anikó Hannák, Christopher Barrie","Large language models (LLMs) are increasingly used in the social sciences to simulate human behavior, based on the assumption that they can generate realistic, human-like text. Yet this assumption remains largely untested. Existing validation efforts rely heavily on human-judgment-based evaluations -- testing whether humans can distinguish AI from human output -- despite evidence that such judgments are blunt and unreliable. As a result, the field lacks robust tools for assessing the realism of ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2307.08171v1,,Credit Assignment: Challenges and Opportunities in Developing Human-like AI Agents,2023,"Thuy Ngoc Nguyen, Chase McDonald, Cleotilde Gonzalez","Temporal credit assignment is crucial for learning and skill development in natural and artificial intelligence. While computational methods like the TD approach in reinforcement learning have been proposed, it's unclear if they accurately represent how humans handle feedback delays. Cognitive models intend to represent the mental steps by which humans solve problems and perform a number of tasks, but limited research in cognitive science has addressed the credit assignment problem in humans and",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2204.02310v1,,"Improving Human-AI Partnerships in Child Welfare: Understanding Worker Practices, Challenges, and Desires for Algorithmic Decision Support",2022,"Anna Kawakami, Venkatesh Sivaraman, Hao-Fei Cheng, Logan Stapleton, Yanghuidi Cheng","AI-based decision support tools (ADS) are increasingly used to augment human decision-making in high-stakes, social contexts. As public sector agencies begin to adopt ADS, it is critical that we understand workers' experiences with these systems in practice. In this paper, we present findings from a series of interviews and contextual inquiries at a child welfare agency, to understand how they currently make AI-assisted child maltreatment screening decisions. Overall, we observe how workers' rel",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2210.11832v1,,AI-HRI Brings New Dimensions to Human-Aware Design for Human-Aware AI,2022,Richard G. Freedman,"Since the first AI-HRI held at the 2014 AAAI Fall Symposium Series, a lot of the presented research and discussions have emphasized how artificial intelligence (AI) developments can benefit human-robot interaction (HRI). This portrays HRI as an application, a source of domain-specific problems to solve, to the AI community. Likewise, this portrays AI as a tool, a source of solutions available for relevant problems, to the HRI community. However, members of the AI-HRI research community will poin",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2501.01220v1,,From Interaction to Attitude: Exploring the Impact of Human-AI Cooperation on Mental Illness Stigma,2025,"Tianqi Song, Jack Jamieson, Tianwen Zhu, Naomi Yamashita, Yi-Chieh Lee","AI conversational agents have demonstrated efficacy in social contact interventions for stigma reduction at a low cost. However, the underlying mechanisms of how interaction designs contribute to these effects remain unclear. This study investigates how participating in three human-chatbot interactions affects attitudes toward mental illness. We developed three chatbots capable of engaging in either one-way information dissemination from chatbot to a human or two-way cooperation where the chatbo",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2204.00691v1,,Human-AI Interaction for User Safety in Social Matching Apps: Involving Marginalized Users in Design,2022,"Douglas Zytko, Nicholas Furlo, Hanan Aljasim","In this position paper we intend to advocate for participatory design methods and mobile social matching apps as ripe contexts for exploring novel human-AI interactions that benefit marginalized groups. Mobile social matching apps like Tinder and Bumble use AI to introduce users to each other for rapid face-to-face meetings. These user discoveries and subsequent interactions pose disproportionate risk of sexual violence and other harms to marginalized user demographics, specifically women and th",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2411.13846v1,,Exploratory Study Of Human-AI Interaction For Hindustani Music,2024,"Nithya Shikarpur, Cheng-Zhi Anna Huang","This paper presents a study of participants interacting with and using GaMaDHaNi, a novel hierarchical generative model for Hindustani vocal contours. To explore possible use cases in human-AI interaction, we conducted a user study with three participants, each engaging with the model through three predefined interaction modes. Although this study was conducted ""in the wild""- with the model unadapted for the shift from the training data to real-world interaction - we use it as a pilot to better ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2501.07320v1,,ChartEditor: A Human-AI Paired Tool for Authoring Pictorial Charts,2025,"Siyu Yan, Tiancheng Liu, Weikai Yang, Nan Tang, Yuyu Luo","Pictorial charts are favored for their memorability and visual appeal, offering a more engaging alternative to basic charts. However, their creation can be complex and time-consuming due to the lack of native support in popular visualization tools like Tableau. While AI-generated content (AIGC) tools have lowered the barrier to creating pictorial charts, they often lack precise design control. To address this issue, we introduce ChartEditor, a human-AI paired tool that transforms basic charts in",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2205.12749v2,,A Human-Centric Assessment Framework for AI,2022,"Sascha Saralajew, Ammar Shaker, Zhao Xu, Kiril Gashteovski, Bhushan Kotnis","With the rise of AI systems in real-world applications comes the need for reliable and trustworthy AI. An essential aspect of this are explainable AI systems. However, there is no agreed standard on how explainable AI systems should be assessed. Inspired by the Turing test, we introduce a human-centric assessment framework where a leading domain expert accepts or rejects the solutions of an AI system and another domain expert. By comparing the acceptance rates of provided solutions, we can asses",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2505.10426v2,,"Formalising Human-in-the-Loop: Computational Reductions, Failure Modes, and Legal-Moral Responsibility",2025,"Maurice Chiodo, Dennis Müller, Paul Siewert, Jean-Luc Wetherall, Zoya Yasmine","We use the notion of oracle machines and reductions from computability theory to formalise different Human-in-the-loop (HITL) setups for AI systems, distinguishing between trivial human monitoring (i.e., total functions), single endpoint human action (i.e., many-one reductions), and highly involved human-AI interaction (i.e., Turing reductions). We then proceed to show that the legal status and safety of different setups vary greatly. We present a taxonomy to categorise HITL failure modes, highl",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2006.12683v6,,Improving Workflow Integration with xPath: Design and Evaluation of a Human-AI Diagnosis System in Pathology,2020,"Hongyan Gu, Yuan Liang, Yifan Xu, Christopher Kazu Williams, Shino Magaki","Recent developments in AI have provided assisting tools to support pathologists' diagnoses. However, it remains challenging to incorporate such tools into pathologists' practice; one main concern is AI's insufficient workflow integration with medical decisions. We observed pathologists' examination and discovered that the main hindering factor to integrate AI is its incompatibility with pathologists' workflow. To bridge the gap between pathologists and AI, we developed a human-AI collaborative d",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2307.02243v1,,Power-up! What Can Generative Models Do for Human Computation Workflows?,2023,"Garrett Allen, Gaole He, Ujwal Gadiraju","We are amidst an explosion of artificial intelligence research, particularly around large language models (LLMs). These models have a range of applications across domains like medicine, finance, commonsense knowledge graphs, and crowdsourcing. Investigation into LLMs as part of crowdsourcing workflows remains an under-explored space. The crowdsourcing research community has produced a body of work investigating workflows and methods for managing complex tasks using hybrid human-AI methods. Withi",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2204.07666v1,,Designing Creative AI Partners with COFI: A Framework for Modeling Interaction in Human-AI Co-Creative Systems,2022,"Jeba Rezwana, Mary Lou Maher","Human-AI co-creativity involves both humans and AI collaborating on a shared creative product as partners. In a creative collaboration, interaction dynamics, such as turn-taking, contribution type, and communication, are the driving forces of the co-creative process. Therefore the interaction model is a critical and essential component for effective co-creative systems. There is relatively little research about interaction design in the co-creativity field, which is reflected in a lack of focus ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2502.18357v1,,Which Contributions Deserve Credit? Perceptions of Attribution in Human-AI Co-Creation,2025,"Jessica He, Stephanie Houde, Justin D. Weisz","AI systems powered by large language models can act as capable assistants for writing and editing. In these tasks, the AI system acts as a co-creative partner, making novel contributions to an artifact-under-creation alongside its human partner(s). One question that arises in these scenarios is the extent to which AI should be credited for its contributions. We examined knowledge workers' views of attribution through a survey study (N=155) and found that they assigned different levels of credit ",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
http://arxiv.org/abs/2212.02908v6,,Towards human-compatible autonomous car: A study of non-verbal Turing test in automated driving with affective transition modelling,2022,"Zhaoning Li, Qiaoli Jiang, Zhengming Wu, Anqi Liu, Haiyan Wu","Autonomous cars are indispensable when humans go further down the hands-free route. Although existing literature highlights that the acceptance of the autonomous car will increase if it drives in a human-like manner, sparse research offers the naturalistic experience from a passenger's seat perspective to examine the humanness of current autonomous cars. The present study tested whether the AI driver could create a human-like ride experience for passengers based on 69 participants' feedback in a",arXiv,human-AI interaction AND anthropomorphic OR human-like AND language model OR chatbot
